tool	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 
run set	lpg	lpg	lpg	lpg	lpg	lpg	lpg	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small
/home/nitin/app/benchmarks/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_BlocksWorld_RND6_5.yml	true	6.884186	6.892649933695793	270.909440	172	6.498207835480571	0.23007088899612427	true	1.031804	1.040812773630023	263.602176	212	0.6315997093915939	0.23050973191857338
AIJ_BlocksWorld_RND6_6.yml	true	6.899065	6.911074640229344	270.843904	208	6.495411726646125	0.23081387020647526	true	1.124333	1.1303266491740942	264.286208	220	0.7291164007037878	0.2280234955251217
AIJ_BlocksWorld_RND6_7.yml	true	6.854975	6.863559707067907	270.983168	250	6.467707019299269	0.23173887841403484	true	1.114712	1.1223364733159542	264.531968	248	0.7141096033155918	0.24099140986800194
AIJ_BlocksWorld_RND6_8.yml	true	6.956009	6.963794415816665	270.753792	304	6.526010174304247	0.24142118357121944	true	1.208943	1.216144336387515	265.412608	314	0.794673022814095	0.23475800827145576
AIJ_BlocksWorld_RND6_9.yml	true	8.915544	8.924017897807062	271.704064	324	8.530446923337877	0.2265224102884531	true	1.337769	1.3439487991854548	266.289152	358	0.9154611499980092	0.24303809646517038
AIJ_BlocksWorld_SCC2-20_1.yml	true	7.235902	7.245639956556261	352.747520	684	6.819197211414576	0.244362972676754	true	18.278031	18.28545280918479	477.323264	640	17.842697807587683	0.24882198218256235
AIJ_BlocksWorld_SCC2-20_10.yml	true	72.846366	72.87484811991453	671.256576	1538	72.46658481191844	0.24217973835766315	false	369.49068	369.5229339376092	1547.796480		-1	0.2591621018946171
AIJ_BlocksWorld_SCC2-20_11.yml	true	51.468598	51.47861606441438	712.302592	1222	51.05311382189393	0.24690200295299292	false	169.278851	169.30022813007236	1162.891264		-1	0.24774582497775555
AIJ_BlocksWorld_SCC2-20_12.yml	true	28.483505	28.497779028490186	352.522240	2930	28.049993993714452	0.26589829940348864	true	70.815838	70.82799171470106	477.474816	3860	70.39125219080597	0.2584204822778702
AIJ_BlocksWorld_SCC2-20_13.yml	true	43.471706	43.48045983817428	394.997760	3104	43.05271094571799	0.2588777346536517	true	127.086472	127.10359873156995	518.541312	4314	126.6500221081078	0.2680086372420192
AIJ_BlocksWorld_SCC2-20_14.yml	true	54.990803	55.002252168022096	414.695424	3888	54.56576363556087	0.2664888119325042	true	221.951873	221.97401335276663	620.761088	4236	221.52429633401334	0.2688132505863905
AIJ_BlocksWorld_SCC2-20_15.yml	true	113.446081	113.46164215821773	460.349440	4346	113.02365374471992	0.25996380019932985	false	37.377441	37.38585464283824	685.285376		-1	0.26247081719338894
AIJ_BlocksWorld_SCC2-20_16.yml	true	61.032323	61.04454972874373	443.285504	3774	60.623226820491254	0.2548326263204217	false	275.521722	275.5440131360665	1099.202560		-1	0.2618805980309844
AIJ_BlocksWorld_SCC2-20_17.yml	true	94.641216	94.65408018697053	508.223488	4324	94.22805493697524	0.2612683195620775	false	331.478891	331.5134016480297	1116.078080		-1	0.2640652870759368
AIJ_BlocksWorld_SCC2-20_18.yml	true	99.898634	99.91183608304709	526.000128	4646	99.47515839897096	0.268287300132215	false	371.563247	371.6083063185215	1333.727232		-1	0.2682711314409971
AIJ_BlocksWorld_SCC2-20_19.yml	true	192.322806	192.3415760230273	585.678848	7656	191.90009468980134	0.26744561083614826	false	1109.631517	1109.7111877370626	1502.261248		-1	0.27390849962830544
AIJ_BlocksWorld_SCC2-20_2.yml	true	8.79914	8.806911763735116	366.198784	738	8.381330825388432	0.24210922606289387	true	30.002786	30.01216129399836	434.425856	714	29.59929207060486	0.235550575889647
AIJ_BlocksWorld_SCC2-20_20.yml	true	125.807853	125.82486535422504	596.840448	4972	125.3676442252472	0.2810016144067049	false	90.930134	90.94288170617074	981.594112		-1	0.2800167025998235
AIJ_BlocksWorld_SCC2-20_21.yml	true	320.577253	320.6065308479592	709.013504	6936	320.1673227129504	0.2713462207466364	false	84.253745	84.26745626796037	1034.031104		-1	0.2808934086933732
AIJ_BlocksWorld_SCC2-20_22.yml	true	321.939192	321.9693344887346	856.924160	6318	321.5302297938615	0.2699530590325594	false	108.961689	108.97826780099422	688.852992		-1	0.2702246140688658
AIJ_BlocksWorld_SCC2-20_23.yml	true	71.600195	71.64163017179817	353.038336	7866	71.20802215207368	0.2642722325399518	true	162.273473	162.293747426942	479.522816	10574	161.83740182965994	0.28092585504055023
AIJ_BlocksWorld_SCC2-20_24.yml	true	92.99948	93.01352920848876	381.693952	8626	92.56750934943557	0.26997075881808996	true	291.236961	291.26911069639027	582.373376	12548	290.8127278899774	0.2722367951646447
AIJ_BlocksWorld_SCC2-20_25.yml	true	116.410595	116.42838704958558	428.503040	9378	115.98080817330629	0.2761850515380502	true	661.896099	661.9605244742706	870.584320	15521	661.5125969592482	0.27678172569721937
AIJ_BlocksWorld_SCC2-20_26.yml	true	187.730522	187.75135972257704	443.355136	10418	187.3102724449709	0.27086235396564007	false	37.611498	37.6203936310485	685.367296		-1	0.283222995698452
AIJ_BlocksWorld_SCC2-20_27.yml	true	175.270795	175.33168311417103	508.157952	10924	174.8883814830333	0.27531677298247814	true	1261.710827	1261.8408491453156	1477.545984	17174	1261.3846567487344	0.2771004782989621
AIJ_BlocksWorld_SCC2-20_28.yml	true	257.422261	257.45199638511986	518.541312	11788	256.9707487747073	0.29764735512435436	false	1799.401427	1799.48493275512	1377.296384		-1	0.28565993066877127
AIJ_BlocksWorld_SCC2-20_29.yml	true	319.680534	319.7118532480672	538.288128	13508	319.2416594112292	0.28829238656908274	false	1506.631474	1507.129513236694	1440.129024		-1	0.2887747660279274
AIJ_BlocksWorld_SCC2-20_3.yml	true	11.141162	11.147390032187104	386.002944	706	10.7191116316244	0.2438122620806098	true	30.105833	30.114515986293554	527.630336	760	29.69964186195284	0.2395591102540493
AIJ_BlocksWorld_SCC2-20_30.yml	true	613.277115	613.3389805881307	646.750208	16316	612.881394598633	0.2887184666469693	false	1315.531561	1315.6317230490968	1569.284096		-1	0.29135734774172306
AIJ_BlocksWorld_SCC2-20_31.yml	true	514.831681	514.8738856343552	632.410112	18330	514.3949297824875	0.30106645449995995	false	90.192688	90.20549684390426	981.708800		-1	0.29353952314704657
AIJ_BlocksWorld_SCC2-20_32.yml	true	1544.271126	1544.4073337446898	714.788864	32296	1543.9295075712726	0.2980983415618539	false	84.981618	84.99338256102055	1034.477568		-1	0.3043478513136506
AIJ_BlocksWorld_SCC2-20_33.yml	true	1585.875727	1586.3527725460008	828.080128	34432	1585.8593670986593	0.31010286789387465	false	108.03465	108.04757696576416	689.426432		-1	0.29820091649889946
AIJ_BlocksWorld_SCC2-20_4.yml	false	0.398355	0.40415460523217916	22.290432		-1	-1	false	0.403655	0.40936164651066065	22.278144		-1	-1
AIJ_BlocksWorld_SCC2-20_5.yml	true	16.029497	16.03744546417147	448.663552	898	15.625006504356861	0.23918422497808933	true	70.917302	70.92773821484298	654.102528	894	70.5149075910449	0.24278926756232977
AIJ_BlocksWorld_SCC2-20_6.yml	true	17.878163	17.886363155208528	487.874560	942	17.473376721143723	0.23953879158943892	false	265.286759	265.316247346811	1391.140864		-1	0.25449086632579565
AIJ_BlocksWorld_SCC2-20_7.yml	true	20.901692	20.90944548510015	522.674176	996	20.47803912125528	0.24481734074652195	true	68.94324	68.95436731167138	529.657856	968	68.53995079733431	0.24357751850038767
AIJ_BlocksWorld_SCC2-20_8.yml	true	27.326554	27.335945084691048	590.667776	1146	26.908120257779956	0.24362529627978802	false	459.420166	459.45520406682044	1246.703616		-1	0.2535184631124139
AIJ_BlocksWorld_SCC2-20_9.yml	true	22.870985	22.879738801158965	559.955968	986	22.453412958420813	0.24721370823681355	true	158.227452	158.244570042938	919.052288	1450	157.80427777394652	0.25398820638656616
AIJ_BlocksWorld_SCC3-11_10.yml	true	251.984375	252.01930350530893	301.817856	422	251.57095446065068	0.26204126607626677	true	13.370959	13.392901762388647	271.011840	432	12.952348980121315	0.2578959343954921
AIJ_BlocksWorld_SCC3-11_11.yml	true	342.752999	342.8054439155385	302.157824	589	342.3513777619228	0.2659344021230936	true	19.029921	19.054125538095832	274.239488	697	18.613374375738204	0.25989132933318615
AIJ_BlocksWorld_SCC3-11_3.yml	true	6.977867	6.98553476575762	276.967424	20	6.584160330705345	0.23136380035430193	true	0.908031	0.9147800728678703	261.808128	20	0.4969520568847656	0.23676196113228798
AIJ_BlocksWorld_SCC3-11_4.yml	true	13.305633	13.313659478910267	279.969792	36	12.914857625961304	0.22674595285207033	true	1.225977	1.2339215595275164	262.176768	36	0.8080375399440527	0.24253575131297112
AIJ_BlocksWorld_SCC3-11_5.yml	true	49.994526	50.00652116071433	292.999168	94	49.601042656227946	0.233798548579216	true	2.970377	2.9829275235533714	264.335360	78	2.577590179629624	0.23120480496436357
AIJ_BlocksWorld_SCC3-11_6.yml	true	60.422025	60.43500707112253	291.110912	115	60.029596843756735	0.2381584271788597	true	3.307002	3.3201019428670406	264.802304	119	2.9076740369200706	0.22996623627841473
AIJ_BlocksWorld_SCC3-11_7.yml	true	65.645135	65.66274483595043	294.514688	172	65.24762805737555	0.241773777641356	true	4.385904	4.39984071906656	265.904128	172	3.9666576208546758	0.24056680221110582
AIJ_BlocksWorld_SCC3-11_8.yml	true	139.440871	139.4640268078074	295.874560	214	139.03863953147084	0.24108422733843327	true	7.543425	7.558298884890974	267.558912	209	7.12969976477325	0.24709921330213547
AIJ_BlocksWorld_SCC3-11_9.yml	true	217.887012	217.9201357262209	296.067072	289	217.49639785662293	0.2475445456802845	true	11.349648	11.36901378724724	269.320192	318	10.935460234992206	0.2511298730969429
AIJ_BlocksWorld_SCC56_1.yml	true	161.398542	161.4317154660821	290.467840	1070	161.0142875853926	0.2401514071971178	true	9.94574	9.963779515586793	269.787136	1052	9.545729732140899	0.23871792666614056
AIJ_BlocksWorld_SCC56_10.yml	true	119.102322	119.14324832800776	284.053504	6478	118.68212127964944	0.2642743866890669	true	16.895381	16.92216985207051	273.326080	6930	16.480103564448655	0.2576556261628866
AIJ_BlocksWorld_SCC56_11.yml	true	112.753582	112.78557920269668	286.146560	7550	112.3489022180438	0.2544549899175763	true	17.972945	18.000110594555736	273.817600	7844	17.54905809648335	0.2683328716084361
AIJ_BlocksWorld_SCC56_12.yml	true	113.03856	113.0708517562598	286.248960	7874	112.62580857425928	0.2595956949517131	true	18.792811	18.81969198398292	276.262912	8474	18.37059514503926	0.26170314848423004
AIJ_BlocksWorld_SCC56_13.yml	true	113.284188	113.31709236558527	285.806592	8234	112.86193356662989	0.2636372381821275	true	20.944658	20.971588297747076	277.344256	8594	20.510721038095653	0.2670210590586066
AIJ_BlocksWorld_SCC56_14.yml	true	114.073331	114.10739079490304	286.527488	8754	113.6386147486046	0.2703893855214119	true	21.683475	21.710364080034196	278.487040	8956	21.274035732261837	0.25587755534797907
AIJ_BlocksWorld_SCC56_15.yml	true	114.617097	114.65430573467165	285.941760	9518	114.19092616438866	0.27147718146443367	true	25.788456	25.81530351564288	278.990848	10226	25.33962156996131	0.28092778753489256
AIJ_BlocksWorld_SCC56_16.yml	true	114.773224	114.80634262785316	287.899648	10050	114.36693532485515	0.26088732201606035	true	24.421582	24.468027104623616	278.736896	10330	23.97654048819095	0.27404058538377285
AIJ_BlocksWorld_SCC56_17.yml	true	116.200227	116.23246509581804	288.276480	11356	115.76778103038669	0.27435402665287256	true	28.802235	28.83011856675148	281.030656	11716	28.378728377632797	0.2687811404466629
AIJ_BlocksWorld_SCC56_18.yml	true	117.079239	117.11456765513867	285.749248	11256	116.6623458666727	0.2636779537424445	true	28.800391	28.826857178471982	280.338432	11810	28.355855107307434	0.275343450717628
AIJ_BlocksWorld_SCC56_19.yml	true	120.542792	120.57752185780555	289.071104	12392	120.12713504116982	0.26691661588847637	true	32.614133	32.643480519764125	283.693056	13152	32.1951257372275	0.2617092849686742
AIJ_BlocksWorld_SCC56_2.yml	true	189.108497	189.13948020525277	289.992704	818	188.70659283176064	0.24332922045141459	true	10.796565	10.814171697944403	269.975552	824	10.38897396530956	0.24244639463722706
AIJ_BlocksWorld_SCC56_20.yml	true	119.604428	119.63986984454095	289.153024	12348	119.15303564630449	0.2829029196873307	true	30.381384	30.423102849163115	284.168192	12238	29.956593757495284	0.2719152206555009
AIJ_BlocksWorld_SCC56_3.yml	true	125.511337	125.54128224868327	291.921920	2068	125.1287633953616	0.23619399406015873	true	10.582506	10.60587487090379	271.388672	2180	10.169976234436035	0.25045447796583176
AIJ_BlocksWorld_SCC56_4.yml	true	102.382987	102.41248438507318	287.256576	2200	101.98658955469728	0.2437209775671363	true	10.243351	10.264774246141315	271.405056	2394	9.840178614482284	0.23635237477719784
AIJ_BlocksWorld_SCC56_5.yml	true	129.426706	129.46342237200588	286.482432	4082	129.0277189631015	0.248179716989398	true	12.740894	12.76606031972915	271.212544	4096	12.291666591539979	0.2661289107054472
AIJ_BlocksWorld_SCC56_6.yml	true	120.261437	120.29173531848937	290.217984	3156	119.84944617003202	0.25069922860711813	true	11.862133	11.883908997289836	272.191488	3342	11.460438116453588	0.24452643189579248
AIJ_BlocksWorld_SCC56_7.yml	true	114.593569	114.6261185798794	281.227264	6026	114.19335137773305	0.24960884917527437	true	15.426285	15.45285820402205	273.661952	6108	14.998603521846235	0.2535124411806464
AIJ_BlocksWorld_SCC56_8.yml	true	121.519613	121.55021963920444	283.828224	5460	121.13547298684716	0.23931981716305017	true	13.993115	14.017902771942317	271.872000	5536	13.577723416499794	0.24938294105231762
AIJ_BlocksWorld_SCC56_9.yml	true	120.575133	120.6094014449045	290.664448	6244	120.16654862929136	0.25906495843082666	true	18.207897	18.23710569087416	274.030592	6684	17.799296524375677	0.2532542711123824
AIJ_BlocksWorld_SCC6_1.yml	true	9.069986	9.076949586160481	270.934016	22	8.649333126842976	0.2310691988095641	true	0.929702	0.9360819300636649	261.779456	20	0.5215759743005037	0.23403905984014273
AIJ_BlocksWorld_SCC6_10.yml	true	9.067339	9.07495034020394	273.428480	346	8.652447863481939	0.2434028470888734	true	1.611412	1.6182155469432473	267.177984	568	1.198510673828423	0.23406944703310728
AIJ_BlocksWorld_SCC6_11.yml	true	9.037974	9.045637546107173	274.735104	312	8.644028321839869	0.23033760953694582	true	1.664097	1.6703061638399959	271.028224	312	1.2436248753219843	0.24176677223294973
AIJ_BlocksWorld_SCC6_12.yml	true	9.288252	9.295648900792003	276.283392	374	8.881743879057467	0.23472067061811686	true	1.825472	1.832277794368565	270.675968	362	1.4168843142688274	0.24029985163360834
AIJ_BlocksWorld_SCC6_13.yml	true	9.256443	9.264594818465412	277.483520	424	8.84759830776602	0.23460927605628967	true	2.141455	2.1478317696601152	270.086144	396	1.7352833654731512	0.2346575018018484
AIJ_BlocksWorld_SCC6_14.yml	true	9.251804	9.26065992563963	278.142976	412	8.841016222722828	0.238786063157022	true	2.278241	2.285055791027844	272.744448	474	1.881398594006896	0.23261290322989225
AIJ_BlocksWorld_SCC6_15.yml	true	9.670538	9.679821400903165	278.761472	462	9.272754233330488	0.23309122025966644	true	2.28046	2.2873626612126827	270.352384	468	1.8663694830611348	0.24412579648196697
AIJ_BlocksWorld_SCC6_16.yml	true	10.145747	10.154522137716413	280.915968	452	9.752204896882176	0.22982408665120602	true	3.697876	3.7064930610358715	287.879168	608	3.298453795723617	0.23341426625847816
AIJ_BlocksWorld_SCC6_17.yml	true	9.422621	9.430630512535572	281.612288	466	9.005470279604197	0.25571388844400644	true	2.703357	2.7112138494849205	274.255872	486	2.310311402194202	0.2318523209542036
AIJ_BlocksWorld_SCC6_18.yml	true	10.084065	10.092224926687777	281.915392	560	9.674568400718272	0.2391433957964182	true	3.446568	3.454051945358515	278.908928	566	3.0261410027742386	0.2390743801370263
AIJ_BlocksWorld_SCC6_19.yml	true	10.34642	10.354192160069942	283.508736	638	9.941635131835938	0.23674973472952843	true	4.772963	4.781685841269791	293.847040	828	4.319803397171199	0.24527820851653814
AIJ_BlocksWorld_SCC6_2.yml	true	9.030445	9.038557848893106	271.798272	70	8.647970917634666	0.22552813030779362	true	1.058886	1.0660953307524323	262.230016	68	0.6605940954759717	0.23145827371627092
AIJ_BlocksWorld_SCC6_20.yml	true	13.121582	13.129813234321773	286.060544	850	12.714251240715384	0.24131019786000252	true	3.930813	3.9375682733953	279.752704	764	3.506656765937805	0.24222054798156023
AIJ_BlocksWorld_SCC6_21.yml	true	11.892385	11.899508016183972	286.830592	838	11.476845057681203	0.24029793683439493	true	4.706309	4.713972951285541	278.892544	818	4.302239187993109	0.23611325677484274
AIJ_BlocksWorld_SCC6_22.yml	true	10.529862	10.537147552706301	289.697792	764	10.139030328951776	0.231267761439085	true	5.738302	5.749014572240412	283.406336	890	5.312000486068428	0.24731232784688473
AIJ_BlocksWorld_SCC6_23.yml	true	11.143226	11.15064549446106	287.019008	834	10.721327886916697	0.236621399410069	true	6.997965	7.0056657968088984	294.477824	954	6.587061708793044	0.2387771913781762
AIJ_BlocksWorld_SCC6_3.yml	true	7.066213	7.072887884452939	269.438976	108	6.661001074127853	0.2416192376986146	true	0.932478	0.9386081229895353	262.533120	110	0.5474555846303701	0.22615169174969196
AIJ_BlocksWorld_SCC6_4.yml	true	7.016998	7.024607477709651	269.770752	108	6.619624121114612	0.2347267335280776	true	0.93367	0.9403229765594006	262.467584	110	0.5446868063881993	0.22536138724535704
AIJ_BlocksWorld_SCC6_5.yml	true	11.191315	11.199738547205925	271.663104	104	10.792915687896311	0.22985480725765228	true	1.012325	1.0186930727213621	262.725632	120	0.6045629661530256	0.23171252850443125
AIJ_BlocksWorld_SCC6_6.yml	true	9.049782	9.05734665878117	271.249408	144	8.663051212206483	0.22681437246501446	true	1.102514	1.1093957144767046	263.364608	138	0.7006354043260217	0.23557092621922493
AIJ_BlocksWorld_SCC6_7.yml	true	9.061451	9.068144312128425	273.911808	204	8.661197575740516	0.2334625069051981	true	1.187062	1.19339295104146	264.515584	214	0.7879799092188478	0.23236194159835577
AIJ_BlocksWorld_SCC6_8.yml	true	9.059313	9.06657231785357	271.556608	218	8.667619365267456	0.2291173217818141	true	1.232132	1.2389704221859574	264.581120	250	0.8220649249851704	0.23743091616779566
AIJ_BlocksWorld_SCC6_9.yml	true	9.036428	9.04423432983458	275.107840	278	8.644829658791423	0.23189726658165455	true	1.354	1.3630094388499856	265.150464	248	0.9369933977723122	0.2400253340601921
AIJ_Elevators_EIGHT50_1.yml	true	58.925502	58.94063941575587	275.189760	350	58.51667815260589	0.2540766028687358	true	9.416986	9.428889465518296	268.582912	351	8.996313185431063	0.2562842294573784
AIJ_Elevators_EIGHT50_10.yml	true	75.649319	75.66781649366021	281.174016	4284	75.22997971251607	0.26215911470353603	true	25.976639	25.99072013515979	271.986688	2903	25.56442947126925	0.2558429455384612
AIJ_Elevators_EIGHT50_11.yml	true	67.976758	67.99288061726838	280.141824	3246	67.56620823312551	0.2560740951448679	true	41.965092	41.98008766211569	273.534976	2609	41.53988570626825	0.2581045860424638
AIJ_Elevators_EIGHT50_12.yml	true	85.664851	85.68254786264151	280.186880	3441	85.24711949005723	0.2667661877349019	true	27.878121	27.891104963608086	272.236544	2262	27.464424891397357	0.25503878202289343
AIJ_Elevators_EIGHT50_13.yml	true	62.292261	62.307651245966554	277.950464	2081	61.84258430916816	0.27878128085285425	true	15.245812	15.257771516218781	271.192064	2281	14.825565704144537	0.2581840790808201
AIJ_Elevators_EIGHT50_14.yml	true	80.056358	80.07441900018603	281.755648	3303	79.63424968533218	0.26153260935097933	true	25.809176	25.822342825122178	274.169856	2829	25.392652232199907	0.25927014742046595
AIJ_Elevators_EIGHT50_15.yml	true	81.144598	81.1600574394688	279.691264	5249	80.72013883665204	0.2639563726261258	true	40.52247	40.536360495723784	272.801792	2971	40.10472298040986	0.2584817837923765
AIJ_Elevators_EIGHT50_16.yml	true	122.926435	122.94882882852107	284.717056	6370	122.5084637477994	0.26081958319991827	true	59.083764	59.09976544696838	273.428480	3919	58.6399617344141	0.27815492637455463
AIJ_Elevators_EIGHT50_17.yml	true	67.855845	67.87081707175821	276.000768	6549	67.4364357078448	0.2648256393149495	true	17.750776	17.763743336312473	271.253504	3574	17.312996947206557	0.2737261988222599
AIJ_Elevators_EIGHT50_18.yml	true	119.659216	119.67818895354867	282.501120	6169	119.22112554404885	0.2698687640950084	true	29.979306	29.994341049343348	271.679488	4000	29.550062203779817	0.26222492195665836
AIJ_Elevators_EIGHT50_19.yml	true	110.159198	110.17658004537225	283.652096	4409	109.73108827788383	0.2709655715152621	true	41.648977	41.66323452349752	273.485824	3317	41.22434289660305	0.26380666717886925
AIJ_Elevators_EIGHT50_2.yml	true	75.352039	75.36596508324146	278.282240	894	74.92785363923758	0.2572650881484151	true	17.904832	17.917412037961185	271.380480	843	17.488972056657076	0.254428181797266
AIJ_Elevators_EIGHT50_20.yml	true	131.278151	131.29738340340555	283.140096	6573	130.86531539447606	0.25903130043298006	true	45.019964	45.03521602693945	274.681856	3866	44.58360913116485	0.26641478948295116
AIJ_Elevators_EIGHT50_3.yml	true	149.065452	149.0846991194412	284.717056	1559	148.63172806426883	0.25624952372163534	true	23.757934	23.77016789559275	272.461824	925	23.326987487263978	0.26671620178967714
AIJ_Elevators_EIGHT50_4.yml	true	98.497751	98.51604101154953	282.472448	1207	98.07773311063647	0.26458116341382265	true	23.369203	23.381483118981123	272.379904	830	22.94996262807399	0.25285087432712317
AIJ_Elevators_EIGHT50_5.yml	true	57.125232	57.139284116216004	275.718144	1419	56.709119100123644	0.2557216379791498	true	13.825391	13.83818208053708	269.869056	1078	13.401519229635596	0.2625378891825676
AIJ_Elevators_EIGHT50_6.yml	true	65.323987	65.33956821169704	277.204992	1700	64.90840894822031	0.25787799432873726	true	16.49291	16.504206172190607	270.938112	1739	16.05864902958274	0.2738730367273092
AIJ_Elevators_EIGHT50_7.yml	true	83.751661	83.76694815605879	280.449024	3848	83.32786636054516	0.2601520959287882	true	26.723563	26.735214327462018	273.342464	945	26.303854228928685	0.26218140311539173
AIJ_Elevators_EIGHT50_8.yml	true	96.693829	96.71115378756076	280.031232	1036	96.27842393983155	0.2574823806062341	true	26.013661	26.026753149926662	271.192064	1035	25.59239626303315	0.2620653621852398
AIJ_Elevators_EIGHT50_9.yml	true	55.792308	55.80560536123812	274.661376	1874	55.38554203696549	0.2538411784917116	true	13.416327	13.427653134800494	269.533184	1874	12.976737619377673	0.2704499065876007
AIJ_Elevators_RING50_1.yml	true	6.172305	6.179318470880389	276.369408	368	5.749407926574349	0.256228799931705	true	3.131766	3.1396733913570642	270.823424	366	2.7139717834070325	0.25703418906778097
AIJ_Elevators_RING50_10.yml	true	13.660276	13.669490339234471	279.416832	1351	13.236964857205749	0.2648864723742008	true	5.315328	5.323921632021666	271.933440	949	4.894362247548997	0.2554166419431567
AIJ_Elevators_RING50_11.yml	true	8.476141	8.484147832728922	280.346624	2682	8.052624212577939	0.2597678452730179	true	7.933715	7.941269749775529	272.846848	964	7.503924426622689	0.25915304105728865
AIJ_Elevators_RING50_12.yml	true	4.871197	4.878663745708764	273.072128	955	4.4308444224298	0.2642528535798192	true	3.331837	3.339180026203394	271.646720	955	2.9001855719834566	0.26881881710141897
AIJ_Elevators_RING50_13.yml	true	6.310359	6.317565206438303	276.074496	2106	5.873643442057073	0.26812951639294624	true	3.745365	3.752214235253632	271.327232	1164	3.321738394908607	0.2623072862625122
AIJ_Elevators_RING50_14.yml	true	16.897859	16.90829446632415	279.846912	1787	16.461304949596524	0.2659831838682294	true	5.257637	5.264037932269275	272.740352	1188	4.8042822843417525	0.2704808162525296
AIJ_Elevators_RING50_15.yml	true	18.177719	18.188232720829546	277.749760	1887	17.7532527288422	0.25977642741054296	true	7.695493	7.702388369478285	272.830464	1273	7.261618587188423	0.26286686211824417
AIJ_Elevators_RING50_16.yml	true	36.708614	36.71903705596924	284.397568	2188	36.26900666486472	0.2728876592591405	true	9.280457	9.288287420757115	274.448384	2475	8.859873407520354	0.2572497548535466
AIJ_Elevators_RING50_17.yml	true	6.88034	6.889404941350222	276.283392	2408	6.4424221673980355	0.26815020106732845	true	4.992304	5.0007262751460075	271.847424	1362	4.5715477503836155	0.2589325523003936
AIJ_Elevators_RING50_18.yml	true	8.901767	8.911363359540701	281.546752	1977	8.46927598491311	0.2658135211095214	true	5.624604	5.632122648879886	272.781312	1855	5.1757226921617985	0.27363782189786434
AIJ_Elevators_RING50_19.yml	true	12.191666	12.200919439084828	281.464832	3000	11.740509727038443	0.27435743249952793	true	6.012365	6.02008419111371	273.694720	1735	5.580976869910955	0.2678079204633832
AIJ_Elevators_RING50_2.yml	true	15.192665	15.202169858850539	282.890240	188	14.768627491779625	0.26006762124598026	true	3.559073	3.56623047683388	271.724544	384	3.13792990334332	0.2590719508007169
AIJ_Elevators_RING50_20.yml	true	94.024317	94.03937450703233	290.086912	4682	93.59547467622906	0.27143597695976496	true	11.339292	11.347488719969988	276.148224	2258	10.88171796221286	0.26968254148960114
AIJ_Elevators_RING50_3.yml	true	15.530109	15.538558323867619	278.458368	208	15.110634428448975	0.2587891900911927	true	6.281811	6.288888900540769	274.468864	212	5.846374334767461	0.26088734809309244
AIJ_Elevators_RING50_4.yml	true	20.084296	20.0940012158826	281.444352	247	19.663835296407342	0.25757094379514456	true	5.715583	5.723147056996822	272.187392	280	5.2897150022909045	0.2570372838526964
AIJ_Elevators_RING50_5.yml	true	5.798955	5.806991656310856	277.983232	652	5.3767829379066825	0.2603338398039341	true	3.389811	3.396186771802604	271.503360	651	2.9598795622587204	0.2595142349600792
AIJ_Elevators_RING50_6.yml	true	22.561886	22.571374119259417	280.518656	1343	22.141097611747682	0.2572920108214021	true	5.58152	5.590544730424881	272.273408	1269	5.139073874801397	0.2668048646301031
AIJ_Elevators_RING50_7.yml	true	23.025465	23.049666152335703	281.346048	1493	22.615029448643327	0.2609169604256749	true	14.127486	14.138525347225368	274.845696	850	13.702676629647613	0.2614189712330699
AIJ_Elevators_RING50_8.yml	true	27.189999	27.19866748340428	281.354240	807	26.777334854006767	0.2570405686274171	true	7.563844	7.571985533460975	272.728064	505	7.145184286870062	0.260455334559083
AIJ_Elevators_RING50_9.yml	true	5.558856	5.5705531463027	271.962112	1435	5.116977659985423	0.27286380156874657	true	3.938933	3.9461926287040114	270.508032	770	3.4962060237303376	0.26894538942724466
AIJ_Elevators_RND50_1.yml	true	82.520842	82.539944043383	273.768448	961	82.11756892781705	0.24971609003841877	true	15.77875	15.793459638021886	268.763136	958	15.351853109896183	0.25667543336749077
AIJ_Elevators_RND50_10.yml	true	168.831108	168.85540432389826	281.468928	4082	168.4199580764398	0.26181110087782145	true	48.204723	48.221276079304516	273.068032	3725	47.77256947476417	0.267442244105041
AIJ_Elevators_RND50_11.yml	true	198.128299	198.15663704276085	283.947008	7484	197.72091583907604	0.2657368639484048	true	87.322257	87.34408915881068	274.247680	6122	86.88174942601472	0.2688042586669326
AIJ_Elevators_RND50_12.yml	true	203.601362	203.62895874958485	282.423296	8271	203.18740789033473	0.26166287437081337	true	151.789655	151.8195875575766	279.273472	8352	151.37171079404652	0.2591886427253485
AIJ_Elevators_RND50_13.yml	true	97.447468	97.46904339175671	272.490496	5576	97.0316889481619	0.26252237241715193	true	30.71398	30.729977425187826	270.905344	4233	30.26878000702709	0.2675232384353876
