tool	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 
run set	pr2	pr2	pr2	pr2	pr2	pr2	pr2	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0
/home/nitin/app/experiments/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_Barman_RND50_20.yml	true	19.564639	19.573368354234844	74.805248	6476	19.063912445679307	0.30524467397481203	true	204.640948	204.6758874328807	179.818496	21512	204.14841051213443	0.3014886421151459
AIJ_Barman_RND50_3.yml	true	8.246316	8.25431179208681	87.457792	1279	7.771045021247119	0.2962020938284695	true	26.170708	26.18172186706215	46.592000	1219	25.68504921440035	0.29405488818883896
AIJ_Barman_RND50_4.yml	true	7.035142	7.042748786974698	87.179264	1434	6.558283364865929	0.2964180773124099	true	68.508373	68.52096927724779	51.990528	1157	68.0427289782092	0.29143959237262607
AIJ_Barman_RND50_5.yml	true	6.205874	6.213751662988216	70.402048	1468	5.716198203153908	0.2980160051956773	true	6.002418	6.010687268804759	40.509440	1398	5.5308899991214275	0.28961306996643543
AIJ_Barman_RND50_6.yml	true	67.224333	67.2367575862445	84.938752	14058	66.74045030400157	0.296798684168607	true	665.100442	665.166563746985	269.164544	43609	664.6734476918355	0.29039346892386675
AIJ_Barman_RND50_7.yml	true	36.770166	36.78214647201821	98.238464	11324	36.28855785029009	0.2998939440585673	true	334.842111	334.87989841401577	202.235904	30603	334.3970261490904	0.28896272275596857
AIJ_Barman_RND50_8.yml	true	88.784712	88.79971336200833	99.213312	16914	88.30042968969792	0.2976997960358858	true	196.089646	196.11752444598824	167.014400	31797	195.62653532624245	0.2946784617379308
AIJ_Barman_RND50_9.yml	true	68.641711	68.68153538089246	88.158208	14967	68.19419121788815	0.29650044394657016	true	1526.912723	1527.0425891620107	199.610368	14676	1526.5320122819394	0.29401386016979814
AIJ_Barman_SCC56_1.yml	true	2.886033	2.8936630939133465	43.593728	2247	2.3427804918028414	0.33359955064952374	true	120.073269	120.09725000569597	81.211392	1607	119.59644167684019	0.2927441969513893
AIJ_Barman_SCC56_10.yml	true	268.14053	268.177029568702	122.216448	24995	267.6304336739704	0.32925940677523613	false	1799.462515	1799.6103566279635	218.591232	-1	1799.016621492803	0.29878538800403476
AIJ_Barman_SCC56_11.yml	false	1799.449125	1799.6026209210977	351.244288	-1	1799.012138118036	0.3005417329259217	false	1428.515492	1428.9234231733717	465.166336	-1	1428.3575925319456	0.29779543122276664
AIJ_Barman_SCC56_12.yml	false	1799.444579	1799.5911895930767	357.093376	-1	1799.0114689487964	0.2991130258888006	false	1698.032809	1698.1450063120574	479.277056	-1	1697.5378430881537	0.30227046785876155
AIJ_Barman_SCC56_13.yml	false	1799.400195	1799.5914158136584	342.933504	-1	1799.0143652423285	0.2999470317736268	false	963.224137	963.2451947461814	411.627520	-1	962.6261022528633	0.29647652385756373
AIJ_Barman_SCC56_14.yml	false	1798.213026	1799.665674308315	359.055360	-1	1799.0141141572967	0.3029317599721253	false	1799.433999	1799.5955637660809	358.502400	-1	1799.0099680381827	0.29421947803348303
AIJ_Barman_SCC56_15.yml	false	1799.453517	1799.6195650259033	353.738752	-1	1799.0153603400104	0.31907898001372814	false	1799.443706	1799.6027342812158	434.413568	-1	1799.0172258960083	0.29745613504201174
AIJ_Barman_SCC56_16.yml	true	118.541798	118.56525058159605	143.642624	19051	118.05552861327305	0.3014848753809929	true	1553.558986	1553.7499775877222	471.683072	74476	1553.2315207850188	0.3047531470656395
